subno,loss,gain,response,condition,resp
292,20,12,reject,20.20,0
292,20,14,reject,20.20,0
292,20,16,reject,20.20,0
292,20,18,reject,20.20,0
292,20,20,reject,20.20,0
294,12,6,reject,20.40,0
294,12,8,reject,20.40,0
294,12,10,accept,20.40,1
294,12,12,accept,20.40,1
294,12,14,accept,20.40,1
294,12,16,accept,20.40,1
294,12,18,accept,20.40,1
294,12,20,accept,20.40,1
294,16,6,accept,20.40,1
294,16,8,reject,20.40,0
294,16,10,accept,20.40,1
294,16,12,accept,20.40,1
294,16,14,accept,20.40,1
294,16,16,accept,20.40,1
294,16,18,accept,20.40,1
294,16,20,accept,20.40,1
294,20,6,reject,20.40,0
294,20,8,reject,20.40,0
294,20,10,reject,20.40,0
294,20,12,reject,20.40,0
294,20,14,accept,20.40,1
294,20,16,accept,20.40,1
294,20,18,accept,20.40,1
294,20,20,accept,20.40,1
294,24,6,reject,20.40,0
294,24,8,reject,20.40,0
294,24,10,reject,20.40,0
294,24,12,reject,20.40,0
294,24,14,accept,20.40,1
294,24,16,reject,20.40,0
294,24,18,accept,20.40,1
294,24,20,accept,20.40,1
294,28,6,reject,20.40,0
294,28,8,reject,20.40,0
294,28,10,reject,20.40,0
294,28,12,reject,20.40,0
294,28,14,reject,20.40,0
294,28,16,reject,20.40,0
294,28,18,reject,20.40,0
294,28,20,accept,20.40,1
294,32,6,reject,20.40,0
294,32,8,reject,20.40,0
294,32,10,reject,20.40,0
294,32,12,reject,20.40,0
294,32,14,reject,20.40,0
294,32,16,reject,20.40,0
294,32,18,reject,20.40,0
294,32,20,accept,20.40,1
294,36,6,reject,20.40,0
294,36,8,reject,20.40,0
294,36,10,reject,20.40,0
294,36,12,reject,20.40,0
294,36,14,reject,20.40,0
294,36,16,reject,20.40,0
294,36,18,reject,20.40,0
294,36,20,reject,20.40,0
294,40,6,reject,20.40,0
294,40,8,reject,20.40,0
294,40,10,reject,20.40,0
294,40,12,reject,20.40,0
294,40,14,reject,20.40,0
294,40,16,reject,20.40,0
294,40,18,reject,20.40,0
294,40,20,reject,20.40,0
296,6,6,accept,20.20,1
296,6,8,accept,20.20,1
296,6,10,accept,20.20,1
296,6,12,accept,20.20,1
296,6,14,accept,20.20,1
296,6,16,accept,20.20,1
296,6,18,accept,20.20,1
296,6,20,accept,20.20,1
296,8,6,reject,20.20,0
296,8,8,accept,20.20,1
296,8,10,accept,20.20,1
296,8,12,accept,20.20,1
296,8,14,accept,20.20,1
296,8,16,accept,20.20,1
296,8,18,accept,20.20,1
296,8,20,accept,20.20,1
296,10,6,reject,20.20,0
296,10,8,reject,20.20,0
296,10,10,accept,20.20,1
296,10,12,reject,20.20,0
296,10,14,accept,20.20,1
296,10,16,accept,20.20,1
296,10,18,accept,20.20,1
296,10,20,accept,20.20,1
296,12,6,reject,20.20,0
296,12,8,reject,20.20,0
296,12,10,reject,20.20,0
296,12,12,accept,20.20,1
296,12,14,accept,20.20,1
296,12,16,accept,20.20,1
296,12,18,accept,20.20,1
296,12,20,accept,20.20,1
296,14,6,reject,20.20,0
296,14,8,reject,20.20,0
296,14,10,reject,20.20,0
296,14,12,reject,20.20,0
296,14,14,accept,20.20,1
296,14,16,accept,20.20,1
296,14,18,accept,20.20,1
296,14,20,accept,20.20,1
296,16,6,reject,20.20,0
296,16,8,reject,20.20,0
296,16,10,reject,20.20,0
296,16,12,accept,20.20,1
296,16,14,reject,20.20,0
296,16,16,accept,20.20,1
296,16,18,accept,20.20,1
296,16,20,accept,20.20,1
296,18,6,reject,20.20,0
296,18,8,reject,20.20,0
296,18,10,accept,20.20,1
296,18,12,reject,20.20,0
296,18,14,reject,20.20,0
296,18,16,reject,20.20,0
296,18,18,accept,20.20,1
296,18,20,accept,20.20,1
296,20,6,reject,20.20,0
296,20,8,reject,20.20,0
296,20,10,reject,20.20,0
296,20,12,reject,20.20,0
296,20,14,reject,20.20,0
296,20,16,reject,20.20,0
296,20,18,accept,20.20,1
296,20,20,accept,20.20,1
297,6,12,accept,40.20,1
297,6,16,accept,40.20,1
297,6,20,accept,40.20,1
297,6,24,accept,40.20,1
297,6,28,accept,40.20,1
297,6,32,accept,40.20,1
297,6,36,accept,40.20,1
297,6,40,accept,40.20,1
297,8,12,accept,40.20,1
297,8,16,accept,40.20,1
297,8,20,accept,40.20,1
297,8,24,accept,40.20,1
297,8,28,accept,40.20,1
297,8,32,accept,40.20,1
297,8,36,accept,40.20,1
297,8,40,accept,40.20,1
297,10,12,accept,40.20,1
297,10,16,accept,40.20,1
297,10,20,accept,40.20,1
297,10,24,accept,40.20,1
297,10,28,accept,40.20,1
297,10,32,accept,40.20,1
297,10,36,accept,40.20,1
297,10,40,accept,40.20,1
297,12,12,accept,40.20,1
297,12,16,accept,40.20,1
297,12,20,accept,40.20,1
297,12,24,accept,40.20,1
297,12,28,accept,40.20,1
297,12,32,accept,40.20,1
297,12,36,accept,40.20,1
297,12,40,accept,40.20,1
297,14,12,reject,40.20,0
297,14,16,accept,40.20,1
297,14,20,accept,40.20,1
297,14,24,accept,40.20,1
297,14,28,accept,40.20,1
297,14,32,accept,40.20,1
297,14,36,accept,40.20,1
297,14,40,accept,40.20,1
297,16,12,reject,40.20,0
297,16,16,accept,40.20,1
297,16,20,accept,40.20,1
297,16,24,accept,40.20,1
297,16,28,accept,40.20,1
297,16,32,accept,40.20,1
297,16,36,accept,40.20,1
297,16,40,accept,40.20,1
297,18,12,reject,40.20,0
297,18,16,reject,40.20,0
297,18,20,accept,40.20,1
297,18,24,accept,40.20,1
297,18,28,accept,40.20,1
297,18,32,accept,40.20,1
297,18,36,accept,40.20,1
297,18,40,accept,40.20,1
297,20,12,reject,40.20,0
297,20,16,reject,40.20,0
297,20,20,accept,40.20,1
297,20,24,accept,40.20,1
297,20,28,accept,40.20,1
297,20,32,accept,40.20,1
297,20,36,accept,40.20,1
297,20,40,accept,40.20,1
299,12,12,accept,40.40,1
299,12,16,reject,40.40,0
299,12,20,reject,40.40,0
299,12,24,accept,40.40,1
299,12,28,accept,40.40,1
299,12,32,accept,40.40,1
299,12,36,accept,40.40,1
299,12,40,accept,40.40,1
299,16,12,reject,40.40,0
299,16,16,accept,40.40,1
299,16,20,reject,40.40,0
299,16,24,accept,40.40,1
299,16,28,accept,40.40,1
299,16,32,accept,40.40,1
299,16,36,accept,40.40,1
299,16,40,accept,40.40,1
299,20,12,reject,40.40,0
299,20,16,reject,40.40,0
299,20,20,accept,40.40,1
299,20,24,reject,40.40,0
299,20,28,accept,40.40,1
299,20,32,accept,40.40,1
299,20,36,accept,40.40,1
299,20,40,accept,40.40,1
299,24,12,reject,40.40,0
299,24,16,reject,40.40,0
299,24,20,reject,40.40,0
299,24,24,accept,40.40,1
299,24,28,accept,40.40,1
299,24,32,accept,40.40,1
299,24,36,accept,40.40,1
299,24,40,accept,40.40,1
299,28,12,reject,40.40,0
299,28,16,reject,40.40,0
299,28,20,reject,40.40,0
299,28,24,reject,40.40,0
299,28,28,reject,40.40,0
299,28,32,reject,40.40,0
299,28,36,reject,40.40,0
299,28,40,accept,40.40,1
299,32,12,reject,40.40,0
299,32,16,reject,40.40,0
299,32,20,reject,40.40,0
299,32,24,reject,40.40,0
299,32,28,reject,40.40,0
299,32,32,reject,40.40,0
299,32,36,reject,40.40,0
299,32,40,accept,40.40,1
299,36,12,reject,40.40,0
299,36,16,reject,40.40,0
299,36,20,reject,40.40,0
299,36,24,reject,40.40,0
299,36,28,reject,40.40,0
299,36,32,reject,40.40,0
299,36,36,accept,40.40,1
299,36,40,reject,40.40,0
299,40,12,reject,40.40,0
299,40,16,reject,40.40,0
299,40,20,reject,40.40,0
299,40,24,reject,40.40,0
299,40,28,reject,40.40,0
299,40,32,reject,40.40,0
299,40,36,reject,40.40,0
299,40,40,accept,40.40,1
293,6,12,accept,40.20,1
293,6,16,accept,40.20,1
293,6,20,accept,40.20,1
293,6,24,accept,40.20,1
293,6,28,accept,40.20,1
293,6,32,accept,40.20,1
293,6,36,accept,40.20,1
293,6,40,accept,40.20,1
293,8,12,accept,40.20,1
293,8,16,accept,40.20,1
293,8,20,accept,40.20,1
293,8,24,reject,40.20,0
293,8,28,accept,40.20,1
293,8,32,accept,40.20,1
293,8,36,accept,40.20,1
293,8,40,accept,40.20,1
293,10,12,accept,40.20,1
293,10,16,accept,40.20,1
293,10,20,accept,40.20,1
293,10,24,accept,40.20,1
293,10,28,accept,40.20,1
293,10,32,accept,40.20,1
293,10,36,accept,40.20,1
293,10,40,accept,40.20,1
293,12,12,reject,40.20,0
293,12,16,accept,40.20,1
293,12,20,accept,40.20,1
293,12,24,accept,40.20,1
293,12,28,accept,40.20,1
293,12,32,accept,40.20,1
293,12,36,accept,40.20,1
293,12,40,accept,40.20,1
293,14,12,reject,40.20,0
293,14,16,accept,40.20,1
293,14,20,accept,40.20,1
293,14,24,accept,40.20,1
293,14,28,accept,40.20,1
293,14,32,accept,40.20,1
293,14,36,accept,40.20,1
293,14,40,accept,40.20,1
293,16,12,reject,40.20,0
293,16,16,reject,40.20,0
293,16,20,accept,40.20,1
293,16,24,accept,40.20,1
293,16,28,accept,40.20,1
293,16,32,accept,40.20,1
293,16,36,accept,40.20,1
293,16,40,accept,40.20,1
293,18,12,reject,40.20,0
293,18,16,accept,40.20,1
293,18,20,accept,40.20,1
293,18,24,accept,40.20,1
293,18,28,accept,40.20,1
293,18,32,accept,40.20,1
293,18,36,accept,40.20,1
293,18,40,accept,40.20,1
293,20,12,reject,40.20,0
293,20,16,reject,40.20,0
293,20,20,reject,40.20,0
293,20,24,accept,40.20,1
293,20,28,accept,40.20,1
293,20,32,accept,40.20,1
293,20,36,accept,40.20,1
293,20,40,accept,40.20,1
286,12,6,accept,20.40,1
286,12,8,accept,20.40,1
286,12,10,accept,20.40,1
286,12,12,accept,20.40,1
286,12,14,accept,20.40,1
286,12,16,accept,20.40,1
286,12,18,reject,20.40,0
286,12,20,reject,20.40,0
286,16,6,reject,20.40,0
286,16,8,accept,20.40,1
286,16,10,reject,20.40,0
286,16,12,accept,20.40,1
286,16,14,accept,20.40,1
286,16,16,accept,20.40,1
286,16,18,accept,20.40,1
286,16,20,reject,20.40,0
286,20,6,reject,20.40,0
286,20,8,reject,20.40,0
286,20,10,reject,20.40,0
286,20,12,reject,20.40,0
286,20,14,accept,20.40,1
286,20,16,accept,20.40,1
286,20,18,accept,20.40,1
286,20,20,accept,20.40,1
286,24,6,reject,20.40,0
286,24,8,reject,20.40,0
286,24,10,reject,20.40,0
286,24,12,reject,20.40,0
286,24,14,reject,20.40,0
286,24,16,reject,20.40,0
286,24,18,reject,20.40,0
286,24,20,accept,20.40,1
286,28,6,reject,20.40,0
286,28,8,reject,20.40,0
286,28,10,reject,20.40,0
286,28,12,reject,20.40,0
286,28,14,reject,20.40,0
286,28,16,reject,20.40,0
286,28,18,reject,20.40,0
286,28,20,accept,20.40,1
286,32,6,reject,20.40,0
286,32,8,reject,20.40,0
286,32,10,reject,20.40,0
286,32,12,reject,20.40,0
286,32,14,reject,20.40,0
286,32,16,reject,20.40,0
286,32,18,reject,20.40,0
286,32,20,reject,20.40,0
286,36,6,reject,20.40,0
286,36,8,reject,20.40,0
286,36,10,reject,20.40,0
286,36,12,reject,20.40,0
286,36,14,reject,20.40,0
286,36,16,reject,20.40,0
286,36,18,reject,20.40,0
286,36,20,reject,20.40,0
286,40,6,reject,20.40,0
286,40,8,reject,20.40,0
286,40,10,reject,20.40,0
286,40,12,reject,20.40,0
286,40,14,reject,20.40,0
286,40,16,reject,20.40,0
286,40,18,reject,20.40,0
286,40,20,reject,20.40,0
295,12,12,reject,40.40,0
295,12,16,reject,40.40,0
295,12,20,accept,40.40,1
295,12,24,reject,40.40,0
295,12,28,accept,40.40,1
295,12,32,accept,40.40,1
295,12,36,accept,40.40,1
295,12,40,accept,40.40,1
295,16,12,reject,40.40,0
295,16,16,reject,40.40,0
295,16,20,reject,40.40,0
295,16,24,accept,40.40,1
295,16,28,reject,40.40,0
295,16,32,accept,40.40,1
295,16,36,reject,40.40,0
295,16,40,accept,40.40,1
295,20,12,reject,40.40,0
295,20,16,reject,40.40,0
295,20,20,reject,40.40,0
295,20,24,reject,40.40,0
295,20,28,reject,40.40,0
295,20,32,accept,40.40,1
295,20,36,accept,40.40,1
295,20,40,accept,40.40,1
295,24,12,reject,40.40,0
295,24,16,reject,40.40,0
295,24,20,accept,40.40,1
295,24,24,reject,40.40,0
295,24,28,reject,40.40,0
295,24,32,accept,40.40,1
295,24,36,accept,40.40,1
295,24,40,accept,40.40,1
295,28,12,reject,40.40,0
295,28,16,reject,40.40,0
295,28,20,reject,40.40,0
295,28,24,reject,40.40,0
295,28,28,reject,40.40,0
295,28,32,reject,40.40,0
295,28,36,reject,40.40,0
295,28,40,reject,40.40,0
295,32,12,reject,40.40,0
295,32,16,reject,40.40,0
295,32,20,reject,40.40,0
295,32,24,reject,40.40,0
295,32,28,reject,40.40,0
295,32,32,reject,40.40,0
295,32,36,reject,40.40,0
295,32,40,reject,40.40,0
295,36,12,reject,40.40,0
295,36,16,reject,40.40,0
295,36,20,reject,40.40,0
295,36,24,reject,40.40,0
295,36,28,reject,40.40,0
295,36,32,reject,40.40,0
295,36,36,reject,40.40,0
295,36,40,reject,40.40,0
295,40,12,reject,40.40,0
295,40,16,reject,40.40,0
295,40,20,reject,40.40,0
295,40,24,reject,40.40,0
295,40,28,reject,40.40,0
295,40,32,reject,40.40,0
295,40,36,reject,40.40,0
295,40,40,reject,40.40,0
301,6,12,reject,40.20,0
301,6,16,accept,40.20,1
301,6,20,accept,40.20,1
301,6,24,accept,40.20,1
301,6,28,accept,40.20,1
301,6,32,accept,40.20,1
301,6,36,accept,40.20,1
301,6,40,accept,40.20,1
301,8,12,reject,40.20,0
301,8,16,reject,40.20,0
301,8,20,accept,40.20,1
301,8,24,accept,40.20,1
301,8,28,accept,40.20,1
301,8,32,accept,40.20,1
301,8,36,accept,40.20,1
301,8,40,accept,40.20,1
301,10,12,reject,40.20,0
301,10,16,reject,40.20,0
301,10,20,reject,40.20,0
301,10,24,reject,40.20,0
301,10,28,reject,40.20,0
301,10,32,accept,40.20,1
301,10,36,accept,40.20,1
301,10,40,accept,40.20,1
301,12,12,reject,40.20,0
301,12,16,reject,40.20,0
301,12,20,reject,40.20,0
301,12,24,reject,40.20,0
301,12,28,reject,40.20,0
301,12,32,accept,40.20,1
301,12,36,accept,40.20,1
301,12,40,accept,40.20,1
301,14,12,reject,40.20,0
301,14,16,reject,40.20,0
301,14,20,reject,40.20,0
301,14,24,reject,40.20,0
301,14,28,reject,40.20,0
301,14,32,reject,40.20,0
301,14,36,reject,40.20,0
301,14,40,accept,40.20,1
301,16,12,reject,40.20,0
301,16,16,reject,40.20,0
301,16,20,reject,40.20,0
301,16,24,reject,40.20,0
301,16,28,reject,40.20,0
301,16,32,reject,40.20,0
301,16,36,reject,40.20,0
301,16,40,accept,40.20,1
301,18,12,reject,40.20,0
301,18,16,reject,40.20,0
301,18,20,reject,40.20,0
301,18,24,reject,40.20,0
301,18,28,reject,40.20,0
301,18,32,reject,40.20,0
301,18,36,reject,40.20,0
301,18,40,accept,40.20,1
301,20,12,reject,40.20,0
301,20,16,reject,40.20,0
301,20,20,reject,40.20,0
301,20,24,reject,40.20,0
301,20,28,reject,40.20,0
301,20,32,reject,40.20,0
301,20,36,reject,40.20,0
301,20,40,reject,40.20,0
302,12,6,reject,20.40,0
302,12,8,reject,20.40,0
302,12,10,accept,20.40,1
302,12,12,reject,20.40,0
302,12,14,accept,20.40,1
302,12,16,accept,20.40,1
302,12,18,accept,20.40,1
302,12,20,accept,20.40,1
302,16,6,reject,20.40,0
302,16,8,reject,20.40,0
302,16,10,accept,20.40,1
302,16,12,accept,20.40,1
302,16,14,accept,20.40,1
302,16,16,accept,20.40,1
302,16,18,accept,20.40,1
302,16,20,accept,20.40,1
302,20,6,reject,20.40,0
302,20,8,reject,20.40,0
302,20,10,reject,20.40,0
302,20,12,reject,20.40,0
302,20,14,accept,20.40,1
302,20,16,accept,20.40,1
302,20,18,accept,20.40,1
302,20,20,accept,20.40,1
302,24,6,reject,20.40,0
302,24,8,reject,20.40,0
302,24,10,reject,20.40,0
302,24,12,reject,20.40,0
302,24,14,reject,20.40,0
302,24,16,reject,20.40,0
302,24,18,reject,20.40,0
302,24,20,accept,20.40,1
302,28,6,reject,20.40,0
302,28,8,reject,20.40,0
302,28,10,reject,20.40,0
302,28,12,reject,20.40,0
302,28,14,reject,20.40,0
302,28,16,reject,20.40,0
302,28,18,reject,20.40,0
302,28,20,reject,20.40,0
302,32,6,reject,20.40,0
302,32,8,reject,20.40,0
302,32,10,reject,20.40,0
302,32,12,reject,20.40,0
302,32,14,reject,20.40,0
302,32,16,reject,20.40,0
302,32,18,reject,20.40,0
302,32,20,reject,20.40,0
302,36,6,reject,20.40,0
302,36,8,reject,20.40,0
302,36,10,reject,20.40,0
302,36,12,reject,20.40,0
302,36,14,reject,20.40,0
302,36,16,reject,20.40,0
302,36,18,reject,20.40,0
302,36,20,reject,20.40,0
302,40,6,reject,20.40,0
302,40,8,reject,20.40,0
302,40,10,reject,20.40,0
302,40,12,reject,20.40,0
302,40,14,reject,20.40,0
302,40,16,reject,20.40,0
302,40,18,reject,20.40,0
302,40,20,reject,20.40,0
303,12,12,reject,40.40,0
303,12,16,accept,40.40,1
303,12,20,accept,40.40,1
303,12,24,reject,40.40,0
303,12,28,accept,40.40,1
303,12,32,accept,40.40,1
303,12,36,accept,40.40,1
303,12,40,accept,40.40,1
303,16,12,reject,40.40,0
303,16,16,reject,40.40,0
303,16,20,accept,40.40,1
303,16,24,accept,40.40,1
303,16,28,accept,40.40,1
303,16,32,accept,40.40,1
303,16,36,accept,40.40,1
303,16,40,accept,40.40,1
303,20,12,reject,40.40,0
303,20,16,reject,40.40,0
303,20,20,reject,40.40,0
303,20,24,accept,40.40,1
303,20,28,accept,40.40,1
303,20,32,accept,40.40,1
303,20,36,accept,40.40,1
303,20,40,accept,40.40,1
303,24,12,reject,40.40,0
303,24,16,reject,40.40,0
303,24,20,reject,40.40,0
303,24,24,reject,40.40,0
303,24,28,accept,40.40,1
303,24,32,accept,40.40,1
303,24,36,accept,40.40,1
303,24,40,accept,40.40,1
303,28,12,reject,40.40,0
303,28,16,reject,40.40,0
303,28,20,reject,40.40,0
303,28,24,reject,40.40,0
303,28,28,reject,40.40,0
303,28,32,accept,40.40,1
303,28,36,accept,40.40,1
303,28,40,accept,40.40,1
303,32,12,reject,40.40,0
303,32,16,reject,40.40,0
303,32,20,reject,40.40,0
303,32,24,reject,40.40,0
303,32,28,reject,40.40,0
303,32,32,reject,40.40,0
303,32,36,accept,40.40,1
303,32,40,accept,40.40,1
303,36,12,reject,40.40,0
303,36,16,reject,40.40,0
303,36,20,reject,40.40,0
303,36,24,reject,40.40,0
303,36,28,reject,40.40,0
303,36,32,reject,40.40,0
303,36,36,reject,40.40,0
303,36,40,accept,40.40,1
303,40,12,reject,40.40,0
303,40,16,reject,40.40,0
303,40,20,reject,40.40,0
303,40,24,reject,40.40,0
303,40,28,reject,40.40,0
303,40,32,reject,40.40,0
303,40,36,reject,40.40,0
303,40,40,reject,40.40,0
307,12,12,accept,40.40,1
307,12,16,reject,40.40,0
307,12,20,accept,40.40,1
307,12,24,reject,40.40,0
307,12,28,reject,40.40,0
307,12,32,accept,40.40,1
307,12,36,reject,40.40,0
307,12,40,reject,40.40,0
307,16,12,reject,40.40,0
307,16,16,reject,40.40,0
307,16,20,reject,40.40,0
307,16,24,reject,40.40,0
307,16,28,reject,40.40,0
307,16,32,reject,40.40,0
307,16,36,accept,40.40,1
307,16,40,reject,40.40,0
307,20,12,reject,40.40,0
307,20,16,reject,40.40,0
307,20,20,accept,40.40,1
307,20,24,reject,40.40,0
307,20,28,reject,40.40,0
307,20,32,reject,40.40,0
307,20,36,reject,40.40,0
307,20,40,reject,40.40,0
307,24,12,reject,40.40,0
307,24,16,reject,40.40,0
307,24,20,reject,40.40,0
307,24,24,accept,40.40,1
307,24,28,accept,40.40,1
307,24,32,reject,40.40,0
307,24,36,reject,40.40,0
307,24,40,accept,40.40,1
307,28,12,reject,40.40,0
307,28,16,reject,40.40,0
307,28,20,reject,40.40,0
307,28,24,reject,40.40,0
307,28,28,reject,40.40,0
307,28,32,reject,40.40,0
307,28,36,reject,40.40,0
307,28,40,reject,40.40,0
307,32,12,reject,40.40,0
307,32,16,reject,40.40,0
307,32,20,reject,40.40,0
307,32,24,reject,40.40,0
307,32,28,reject,40.40,0
307,32,32,reject,40.40,0
307,32,36,reject,40.40,0
307,32,40,reject,40.40,0
307,36,12,reject,40.40,0
307,36,16,reject,40.40,0
307,36,20,reject,40.40,0
307,36,24,reject,40.40,0
307,36,28,accept,40.40,1
307,36,32,reject,40.40,0
307,36,36,reject,40.40,0
307,36,40,reject,40.40,0
307,40,12,reject,40.40,0
307,40,16,reject,40.40,0
307,40,20,reject,40.40,0
307,40,24,reject,40.40,0
307,40,28,reject,40.40,0
307,40,32,reject,40.40,0
307,40,36,reject,40.40,0
307,40,40,reject,40.40,0
309,6,12,reject,40.20,0
309,6,16,reject,40.20,0
309,6,20,reject,40.20,0
309,6,24,reject,40.20,0
309,6,28,reject,40.20,0
309,6,32,reject,40.20,0
309,6,36,reject,40.20,0
309,6,40,reject,40.20,0
309,8,12,reject,40.20,0
309,8,16,reject,40.20,0
309,8,20,reject,40.20,0
309,8,24,reject,40.20,0
309,8,28,reject,40.20,0
309,8,32,reject,40.20,0
309,8,36,reject,40.20,0
309,8,40,accept,40.20,1
309,10,12,reject,40.20,0
309,10,16,reject,40.20,0
309,10,20,reject,40.20,0
309,10,24,reject,40.20,0
309,10,28,reject,40.20,0
309,10,32,reject,40.20,0
309,10,36,reject,40.20,0
309,10,40,reject,40.20,0
309,12,12,reject,40.20,0
309,12,16,reject,40.20,0
309,12,20,reject,40.20,0
309,12,24,reject,40.20,0
309,12,28,reject,40.20,0
309,12,32,reject,40.20,0
309,12,36,reject,40.20,0
309,12,40,reject,40.20,0
309,14,12,reject,40.20,0
309,14,16,reject,40.20,0
309,14,20,reject,40.20,0
309,14,24,reject,40.20,0
309,14,28,reject,40.20,0
309,14,32,reject,40.20,0
309,14,36,reject,40.20,0
309,14,40,reject,40.20,0
309,16,12,reject,40.20,0
309,16,16,reject,40.20,0
309,16,20,reject,40.20,0
309,16,24,reject,40.20,0
309,16,28,reject,40.20,0
309,16,32,reject,40.20,0
309,16,36,reject,40.20,0
309,16,40,reject,40.20,0
309,18,12,reject,40.20,0
309,18,16,reject,40.20,0
309,18,20,reject,40.20,0
309,18,24,reject,40.20,0
309,18,28,reject,40.20,0
309,18,32,reject,40.20,0
309,18,36,reject,40.20,0
309,18,40,reject,40.20,0
309,20,12,reject,40.20,0
309,20,16,reject,40.20,0
309,20,20,reject,40.20,0
309,20,24,reject,40.20,0
309,20,28,reject,40.20,0
309,20,32,reject,40.20,0
309,20,36,reject,40.20,0
309,20,40,reject,40.20,0
311,12,12,reject,40.40,0
311,12,16,accept,40.40,1
311,12,20,accept,40.40,1
311,12,24,accept,40.40,1
311,12,28,accept,40.40,1
311,12,32,accept,40.40,1
311,12,36,accept,40.40,1
311,12,40,accept,40.40,1
311,16,12,reject,40.40,0
311,16,16,reject,40.40,0
311,16,20,accept,40.40,1
311,16,24,accept,40.40,1
311,16,28,accept,40.40,1
311,16,32,accept,40.40,1
311,16,36,accept,40.40,1
311,16,40,accept,40.40,1
311,20,12,reject,40.40,0
311,20,16,reject,40.40,0
311,20,20,reject,40.40,0
311,20,24,accept,40.40,1
311,20,28,accept,40.40,1
311,20,32,accept,40.40,1
311,20,36,accept,40.40,1
311,20,40,accept,40.40,1
311,24,12,reject,40.40,0
311,24,16,reject,40.40,0
311,24,20,reject,40.40,0
311,24,24,reject,40.40,0
311,24,28,accept,40.40,1
311,24,32,accept,40.40,1
311,24,36,accept,40.40,1
311,24,40,accept,40.40,1
311,28,12,reject,40.40,0
311,28,16,reject,40.40,0
311,28,20,reject,40.40,0
311,28,24,reject,40.40,0
311,28,28,reject,40.40,0
311,28,32,accept,40.40,1
311,28,36,accept,40.40,1
311,28,40,accept,40.40,1
311,32,12,reject,40.40,0
311,32,16,reject,40.40,0
311,32,20,reject,40.40,0
311,32,24,reject,40.40,0
311,32,28,reject,40.40,0
311,32,32,reject,40.40,0
311,32,36,accept,40.40,1
311,32,40,reject,40.40,0
311,36,12,reject,40.40,0
311,36,16,reject,40.40,0
311,36,20,reject,40.40,0
311,36,24,reject,40.40,0
311,36,28,reject,40.40,0
311,36,32,reject,40.40,0
311,36,36,reject,40.40,0
311,36,40,accept,40.40,1
311,40,12,reject,40.40,0
311,40,16,reject,40.40,0
311,40,20,reject,40.40,0
311,40,24,reject,40.40,0
311,40,28,reject,40.40,0
311,40,32,reject,40.40,0
311,40,36,reject,40.40,0
311,40,40,reject,40.40,0
304,6,6,reject,20.20,0
304,6,8,reject,20.20,0
304,6,10,accept,20.20,1
304,6,12,accept,20.20,1
304,6,14,reject,20.20,0
304,6,16,accept,20.20,1
304,6,18,accept,20.20,1
304,6,20,reject,20.20,0
304,8,6,reject,20.20,0
304,8,8,reject,20.20,0
304,8,10,reject,20.20,0
304,8,12,accept,20.20,1
304,8,14,accept,20.20,1
304,8,16,accept,20.20,1
304,8,18,accept,20.20,1
304,8,20,reject,20.20,0
304,10,6,reject,20.20,0
304,10,8,reject,20.20,0
304,10,10,reject,20.20,0
304,10,12,accept,20.20,1
304,10,14,reject,20.20,0
304,10,16,reject,20.20,0
304,10,18,accept,20.20,1
304,10,20,reject,20.20,0
304,12,6,reject,20.20,0
304,12,8,reject,20.20,0
304,12,10,reject,20.20,0
304,12,12,reject,20.20,0
304,12,14,reject,20.20,0
304,12,16,reject,20.20,0
304,12,18,reject,20.20,0
304,12,20,accept,20.20,1
304,14,6,reject,20.20,0
304,14,8,reject,20.20,0
304,14,10,reject,20.20,0
304,14,12,reject,20.20,0
304,14,14,reject,20.20,0
304,14,16,reject,20.20,0
304,14,18,reject,20.20,0
304,14,20,accept,20.20,1
304,16,6,reject,20.20,0
304,16,8,reject,20.20,0
304,16,10,reject,20.20,0
304,16,12,accept,20.20,1
304,16,14,reject,20.20,0
304,16,16,reject,20.20,0
304,16,18,reject,20.20,0
304,16,20,reject,20.20,0
304,18,6,reject,20.20,0
304,18,8,reject,20.20,0
304,18,10,reject,20.20,0
304,18,12,reject,20.20,0
304,18,14,reject,20.20,0
304,18,16,reject,20.20,0
304,18,18,reject,20.20,0
304,18,20,reject,20.20,0
304,20,6,reject,20.20,0
304,20,8,reject,20.20,0
304,20,10,reject,20.20,0
304,20,12,reject,20.20,0
304,20,14,reject,20.20,0
304,20,16,reject,20.20,0
304,20,18,reject,20.20,0
304,20,20,reject,20.20,0
322,12,6,reject,20.40,0
322,12,8,reject,20.40,0
322,12,10,reject,20.40,0
322,12,12,accept,20.40,1
322,12,14,reject,20.40,0
322,12,16,accept,20.40,1
322,12,18,reject,20.40,0
322,12,20,accept,20.40,1
322,16,6,reject,20.40,0
322,16,8,reject,20.40,0
322,16,10,accept,20.40,1
322,16,12,accept,20.40,1
322,16,14,reject,20.40,0
322,16,16,accept,20.40,1
322,16,18,accept,20.40,1
322,16,20,accept,20.40,1
322,20,6,reject,20.40,0
322,20,8,reject,20.40,0
322,20,10,reject,20.40,0
322,20,12,reject,20.40,0
322,20,14,reject,20.40,0
322,20,16,reject,20.40,0
322,20,18,accept,20.40,1
322,20,20,accept,20.40,1
322,24,6,reject,20.40,0
322,24,8,reject,20.40,0
322,24,10,reject,20.40,0
322,24,12,reject,20.40,0
322,24,14,reject,20.40,0
322,24,16,reject,20.40,0
322,24,18,accept,20.40,1
